Unnamed: 0,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,sst
14122,Michael,2012,9,9,6,33.6,-42.6,hurricane,2.0,85,976,100.0,35.0,
14123,Michael,2012,9,9,12,33.7,-42.9,hurricane,2.0,85,976,120.0,40.0,
14124,Michael,2012,9,9,18,33.7,-43.5,hurricane,1.0,80,979,120.0,40.0,
14125,Michael,2012,9,10,0,33.6,-44.1,hurricane,1.0,75,982,130.0,35.0,
14126,Michael,2012,9,10,6,33.4,-44.9,hurricane,1.0,70,985,130.0,35.0,
14127,Michael,2012,9,10,12,33.6,-45.8,hurricane,1.0,70,986,130.0,35.0,
14128,Michael,2012,9,10,18,33.9,-46.9,hurricane,1.0,65,988,130.0,30.0,
14129,Michael,2012,9,11,0,34.8,-47.8,tropical storm,,60,991,100.0,0.0,
14130,Michael,2012,9,11,6,36.4,-47.8,tropical storm,,55,994,70.0,0.0,24.47
14131,Michael,2012,9,11,12,38.2,-47.6,tropical storm,,45,997,70.0,0.0,25.68
14132,Michael,2012,9,11,18,40.2,-46.6,other low,,40,1000,70.0,0.0,25.73
14133,Michael,2012,9,12,0,42.5,-45.0,other low,,35,1003,70.0,0.0,
14134,Michael,2012,9,12,6,45.0,-42.6,other low,,30,1006,0.0,0.0,
14135,Nadine,2012,9,10,12,15.5,-38.0,tropical depression,,25,1008,0.0,0.0,
14136,Nadine,2012,9,10,18,15.6,-39.4,tropical depression,,25,1007,0.0,0.0,
14137,Nadine,2012,9,11,0,15.8,-40.8,tropical depression,,25,1007,0.0,0.0,
14138,Nadine,2012,9,11,6,16.0,-41.9,tropical depression,,25,1007,0.0,0.0,
14139,Nadine,2012,9,11,12,16.4,-42.8,tropical depression,,30,1006,0.0,0.0,
14140,Nadine,2012,9,11,18,16.9,-43.7,tropical depression,,30,1006,0.0,0.0,
14141,Nadine,2012,9,12,0,17.5,-44.8,tropical storm,,35,1004,100.0,0.0,
14142,Nadine,2012,9,12,6,18.1,-45.9,tropical storm,,45,1001,120.0,0.0,
14143,Nadine,2012,9,12,12,18.8,-47.1,tropical storm,,50,997,180.0,0.0,
14144,Nadine,2012,9,12,18,19.5,-48.3,tropical storm,,55,994,200.0,0.0,
14145,Nadine,2012,9,13,0,20.2,-49.5,tropical storm,,60,990,230.0,0.0,
14146,Nadine,2012,9,13,6,21.0,-50.6,tropical storm,,60,990,240.0,0.0,
14147,Nadine,2012,9,13,12,22.0,-51.7,tropical storm,,60,990,280.0,0.0,
14148,Nadine,2012,9,13,18,23.2,-52.6,tropical storm,,60,989,310.0,0.0,
14149,Nadine,2012,9,14,0,24.4,-53.4,tropical storm,,60,989,330.0,0.0,
14150,Nadine,2012,9,14,6,25.6,-54.0,tropical storm,,60,987,330.0,0.0,
14151,Nadine,2012,9,14,12,27.0,-54.0,tropical storm,,60,986,330.0,0.0,
14152,Nadine,2012,9,14,18,28.3,-53.7,hurricane,1.0,65,984,330.0,30.0,
14153,Nadine,2012,9,15,0,29.6,-53.3,hurricane,1.0,70,981,320.0,30.0,
14154,Nadine,2012,9,15,6,30.5,-52.2,hurricane,1.0,70,980,320.0,30.0,
14155,Nadine,2012,9,15,12,30.8,-50.7,hurricane,1.0,70,980,300.0,40.0,
14156,Nadine,2012,9,15,18,30.8,-49.1,hurricane,1.0,70,980,300.0,40.0,
14157,Nadine,2012,9,16,0,30.7,-47.5,hurricane,1.0,70,981,300.0,40.0,
14158,Nadine,2012,9,16,6,30.6,-45.4,hurricane,1.0,65,984,300.0,40.0,
14159,Nadine,2012,9,16,12,30.6,-43.0,hurricane,1.0,65,985,300.0,50.0,
14160,Nadine,2012,9,16,18,30.8,-40.6,hurricane,1.0,65,985,300.0,50.0,
14161,Nadine,2012,9,17,0,31.1,-38.8,tropical storm,,60,986,300.0,0.0,
14162,Nadine,2012,9,17,6,31.7,-37.1,tropical storm,,60,987,310.0,0.0,
14163,Nadine,2012,9,17,12,32.5,-35.9,tropical storm,,55,988,310.0,0.0,
14164,Nadine,2012,9,17,18,33.1,-35.1,tropical storm,,55,988,310.0,0.0,
14165,Nadine,2012,9,18,0,33.5,-34.5,tropical storm,,50,989,310.0,0.0,
14166,Nadine,2012,9,18,6,33.9,-33.9,tropical storm,,50,989,320.0,0.0,
14167,Nadine,2012,9,18,12,34.3,-33.3,tropical storm,,50,989,320.0,0.0,
14168,Nadine,2012,9,18,18,34.9,-32.7,tropical storm,,50,989,380.0,0.0,
14169,Nadine,2012,9,19,0,35.5,-32.3,tropical storm,,50,989,380.0,0.0,
14170,Nadine,2012,9,19,6,36.1,-32.0,tropical storm,,50,989,380.0,0.0,23.61
14171,Nadine,2012,9,19,12,36.7,-32.0,tropical storm,,50,989,380.0,0.0,23.9
14172,Nadine,2012,9,19,18,37.1,-32.0,tropical storm,,50,987,380.0,0.0,24.25
14173,Nadine,2012,9,20,0,37.2,-31.6,tropical storm,,50,986,390.0,0.0,24.36
14174,Nadine,2012,9,20,6,36.9,-30.9,tropical storm,,50,986,390.0,0.0,24.22
14175,Nadine,2012,9,20,12,36.5,-30.0,tropical storm,,50,986,420.0,0.0,23.74
14176,Nadine,2012,9,20,18,36.2,-29.0,tropical storm,,55,984,450.0,0.0,23.53
14177,Nadine,2012,9,21,0,35.9,-28.2,tropical storm,,55,984,500.0,0.0,
14178,Nadine,2012,9,21,6,35.4,-27.4,tropical storm,,55,984,500.0,0.0,
14179,Nadine,2012,9,21,12,34.6,-27.3,tropical storm,,50,984,470.0,0.0,
14180,Nadine,2012,9,21,18,33.6,-27.2,other low,,50,984,450.0,0.0,
14181,Nadine,2012,9,22,0,32.5,-26.9,other low,,45,985,430.0,0.0,
14182,Nadine,2012,9,22,6,31.8,-26.7,other low,,45,986,390.0,0.0,
14183,Nadine,2012,9,22,12,31.0,-26.4,other low,,45,987,380.0,0.0,
14184,Nadine,2012,9,22,18,30.5,-26.2,other low,,45,987,370.0,0.0,
14185,Nadine,2012,9,23,0,30.4,-25.9,tropical storm,,45,987,370.0,0.0,
14186,Nadine,2012,9,23,6,30.4,-25.6,tropical storm,,50,987,370.0,0.0,
14187,Nadine,2012,9,23,12,30.6,-25.4,tropical storm,,50,987,340.0,0.0,
14188,Nadine,2012,9,23,18,30.9,-25.8,tropical storm,,50,988,340.0,0.0,
14189,Nadine,2012,9,24,0,31.1,-26.2,tropical storm,,45,990,340.0,0.0,
14190,Nadine,2012,9,24,6,31.3,-26.7,tropical storm,,45,992,340.0,0.0,
14191,Nadine,2012,9,24,12,31.5,-27.4,tropical storm,,45,995,320.0,0.0,
14192,Nadine,2012,9,24,18,31.8,-28.1,tropical storm,,45,996,280.0,0.0,
14193,Nadine,2012,9,25,0,32.1,-28.8,tropical storm,,40,996,250.0,0.0,
14194,Nadine,2012,9,25,6,32.1,-29.5,tropical storm,,40,996,250.0,0.0,
14195,Nadine,2012,9,25,12,32.0,-29.9,tropical storm,,40,997,250.0,0.0,
14196,Nadine,2012,9,25,18,31.7,-30.1,tropical storm,,40,997,250.0,0.0,
14197,Nadine,2012,9,26,0,31.4,-30.3,tropical storm,,40,998,230.0,0.0,
14198,Nadine,2012,9,26,6,31.1,-30.4,tropical storm,,40,998,190.0,0.0,
14199,Nadine,2012,9,26,12,30.7,-30.5,tropical storm,,45,995,190.0,0.0,
14200,Nadine,2012,9,26,18,30.2,-30.7,tropical storm,,50,993,190.0,0.0,
14201,Nadine,2012,9,27,0,29.6,-31.0,tropical storm,,50,993,190.0,0.0,
14202,Nadine,2012,9,27,6,29.1,-31.4,tropical storm,,50,993,190.0,0.0,
14203,Nadine,2012,9,27,12,28.7,-31.9,tropical storm,,50,993,190.0,0.0,
14204,Nadine,2012,9,27,18,28.5,-32.5,tropical storm,,55,993,200.0,0.0,
14205,Nadine,2012,9,28,0,28.5,-33.2,tropical storm,,55,993,200.0,0.0,
14206,Nadine,2012,9,28,6,28.7,-33.9,tropical storm,,60,991,200.0,0.0,
14207,Nadine,2012,9,28,12,29.2,-34.4,hurricane,1.0,65,988,190.0,25.0,
14208,Nadine,2012,9,28,18,29.7,-34.8,hurricane,1.0,65,988,190.0,25.0,
14209,Nadine,2012,9,29,0,30.5,-35.3,hurricane,1.0,65,988,160.0,25.0,
14210,Nadine,2012,9,29,6,31.4,-35.7,hurricane,1.0,65,988,160.0,25.0,
14211,Nadine,2012,9,29,12,32.6,-36.1,hurricane,1.0,65,988,160.0,25.0,
14212,Nadine,2012,9,29,18,33.8,-36.6,hurricane,1.0,70,986,160.0,25.0,
14213,Nadine,2012,9,30,0,35.0,-37.1,hurricane,1.0,75,983,160.0,25.0,
14214,Nadine,2012,9,30,6,36.0,-37.6,hurricane,1.0,75,982,160.0,25.0,
14215,Nadine,2012,9,30,12,36.8,-38.3,hurricane,1.0,80,978,160.0,40.0,22.94
14216,Nadine,2012,9,30,18,37.2,-38.9,hurricane,1.0,80,978,180.0,50.0,22.78
14217,Nadine,2012,10,1,0,36.9,-39.4,hurricane,1.0,75,980,180.0,50.0,23.4
14218,Nadine,2012,10,1,6,36.4,-39.4,hurricane,1.0,65,988,190.0,30.0,23.29
14219,Nadine,2012,10,1,12,35.9,-39.4,tropical storm,,60,991,200.0,0.0,
14220,Nadine,2012,10,1,18,35.4,-39.4,tropical storm,,55,995,200.0,0.0,
14221,Nadine,2012,10,2,0,34.8,-39.1,tropical storm,,55,995,190.0,0.0,
14222,Nadine,2012,10,2,6,34.5,-38.5,tropical storm,,55,995,190.0,0.0,
14223,Nadine,2012,10,2,12,34.3,-37.9,tropical storm,,55,995,160.0,0.0,
14224,Nadine,2012,10,2,18,34.3,-37.1,tropical storm,,55,995,150.0,0.0,
14225,Nadine,2012,10,3,0,34.4,-36.2,tropical storm,,50,998,150.0,0.0,
14226,Nadine,2012,10,3,6,34.6,-35.3,tropical storm,,45,1000,150.0,0.0,
14227,Nadine,2012,10,3,12,34.9,-34.0,tropical storm,,45,1000,180.0,0.0,
14228,Nadine,2012,10,3,18,35.4,-32.5,tropical storm,,40,1000,180.0,0.0,
14229,Nadine,2012,10,4,0,36.3,-30.9,other low,,40,998,240.0,0.0,22.92
14230,Nadine,2012,10,4,6,37.6,-29.1,other low,,40,996,240.0,0.0,23.15
14231,Oscar,2012,10,2,12,12.4,-38.0,other low,,25,1008,0.0,0.0,
14232,Oscar,2012,10,2,18,13.6,-38.7,other low,,25,1008,0.0,0.0,
14233,Oscar,2012,10,3,0,15.0,-39.6,other low,,30,1007,0.0,0.0,
14234,Oscar,2012,10,3,6,16.3,-40.5,tropical depression,,30,1006,0.0,0.0,
14235,Oscar,2012,10,3,12,17.4,-41.2,tropical depression,,30,1006,0.0,0.0,
14236,Oscar,2012,10,3,18,18.2,-41.8,tropical storm,,35,1005,120.0,0.0,
14237,Oscar,2012,10,4,0,18.9,-42.1,tropical storm,,40,1002,140.0,0.0,
14238,Oscar,2012,10,4,6,19.5,-42.2,tropical storm,,40,1001,160.0,0.0,
14239,Oscar,2012,10,4,12,20.2,-42.0,tropical storm,,45,998,180.0,0.0,
14240,Oscar,2012,10,4,18,21.0,-41.5,tropical storm,,45,996,180.0,0.0,
14241,Oscar,2012,10,5,0,21.8,-40.6,tropical storm,,45,995,180.0,0.0,
14242,Oscar,2012,10,5,6,22.7,-39.4,tropical storm,,45,994,180.0,0.0,
14243,Oscar,2012,10,5,12,23.5,-37.8,tropical storm,,45,994,180.0,0.0,
14244,Patty,2012,10,10,18,25.5,-72.5,other low,,25,1012,0.0,0.0,
14245,Patty,2012,10,11,0,25.4,-72.4,tropical depression,,30,1010,0.0,0.0,
14246,Patty,2012,10,11,6,25.4,-72.2,tropical storm,,35,1009,60.0,0.0,
14247,Patty,2012,10,11,12,25.5,-72.2,tropical storm,,35,1008,60.0,0.0,
14248,Patty,2012,10,11,18,25.6,-72.3,tropical storm,,35,1007,60.0,0.0,
14249,Patty,2012,10,12,0,25.5,-72.4,tropical storm,,40,1005,80.0,0.0,
14250,Patty,2012,10,12,6,25.4,-72.3,tropical storm,,40,1005,70.0,0.0,
14251,Patty,2012,10,12,12,25.3,-72.2,tropical storm,,40,1006,60.0,0.0,
14252,Patty,2012,10,12,18,25.4,-72.1,tropical storm,,35,1007,50.0,0.0,
14253,Patty,2012,10,13,0,25.4,-71.9,tropical storm,,35,1007,30.0,0.0,
14254,Patty,2012,10,13,6,25.3,-71.7,tropical depression,,30,1008,0.0,0.0,
14255,Rafael,2012,10,12,18,14.7,-62.7,tropical storm,,35,1006,150.0,0.0,
14256,Rafael,2012,10,13,0,15.0,-63.2,tropical storm,,35,1007,150.0,0.0,
14257,Rafael,2012,10,13,6,15.3,-63.7,tropical storm,,35,1006,150.0,0.0,
14258,Rafael,2012,10,13,12,15.6,-63.8,tropical storm,,35,1006,150.0,0.0,
14259,Rafael,2012,10,13,18,16.7,-63.6,tropical storm,,40,1004,150.0,0.0,
14260,Rafael,2012,10,14,0,17.9,-63.5,tropical storm,,45,1004,150.0,0.0,
14261,Rafael,2012,10,14,6,18.9,-63.6,tropical storm,,45,1003,150.0,0.0,
14262,Rafael,2012,10,14,12,19.7,-63.9,tropical storm,,50,999,210.0,0.0,
14263,Rafael,2012,10,14,18,20.4,-64.3,tropical storm,,55,994,250.0,0.0,
14264,Rafael,2012,10,15,0,21.3,-64.7,tropical storm,,60,989,250.0,0.0,
14265,Rafael,2012,10,15,6,22.0,-65.2,hurricane,1.0,65,986,250.0,50.0,
14266,Rafael,2012,10,15,12,22.6,-65.6,hurricane,1.0,70,983,270.0,50.0,
14267,Rafael,2012,10,15,18,23.6,-65.8,hurricane,1.0,75,979,300.0,50.0,
14268,Rafael,2012,10,16,0,24.6,-65.6,hurricane,1.0,80,974,300.0,50.0,
14269,Rafael,2012,10,16,6,25.9,-65.3,hurricane,1.0,80,972,310.0,60.0,
14270,Rafael,2012,10,16,12,27.6,-64.9,hurricane,1.0,80,969,310.0,60.0,
14271,Rafael,2012,10,16,18,29.5,-64.2,hurricane,1.0,75,970,300.0,60.0,
14272,Rafael,2012,10,17,0,31.6,-63.1,hurricane,1.0,75,970,300.0,70.0,
14273,Rafael,2012,10,17,6,34.0,-61.7,hurricane,1.0,70,972,360.0,90.0,
14274,Rafael,2012,10,17,12,36.5,-60.1,hurricane,1.0,65,972,420.0,90.0,21.81
14275,Rafael,2012,10,17,18,38.8,-58.0,extratropical,,65,972,440.0,70.0,22.63
14276,Rafael,2012,10,18,0,41.3,-55.0,extratropical,,65,972,470.0,70.0,
14277,Rafael,2012,10,18,6,43.4,-50.7,extratropical,,60,972,470.0,0.0,
14278,Rafael,2012,10,18,12,45.2,-46.0,extratropical,,55,972,470.0,0.0,
14279,Rafael,2012,10,18,18,47.0,-41.0,extratropical,,55,973,470.0,0.0,
14280,Rafael,2012,10,19,0,49.2,-36.2,extratropical,,50,975,580.0,0.0,
14281,Rafael,2012,10,19,6,51.0,-32.5,extratropical,,50,973,600.0,0.0,
14282,Rafael,2012,10,19,12,53.0,-29.5,extratropical,,50,970,630.0,0.0,
14283,Rafael,2012,10,19,18,55.0,-30.0,extratropical,,50,968,760.0,0.0,10.75
14284,Rafael,2012,10,20,0,56.5,-33.0,extratropical,,50,966,1090.0,0.0,10.84
14285,Rafael,2012,10,20,6,56.0,-37.0,extratropical,,50,966,990.0,0.0,10.64
14286,Rafael,2012,10,20,12,53.1,-36.4,extratropical,,50,967,930.0,0.0,
14287,Rafael,2012,10,20,18,50.8,-34.3,extratropical,,50,970,960.0,0.0,
14288,Rafael,2012,10,21,0,49.7,-32.2,extratropical,,45,975,720.0,0.0,14.83
14289,Rafael,2012,10,21,6,49.2,-31.1,extratropical,,40,978,720.0,0.0,
14290,Rafael,2012,10,21,12,48.2,-30.6,extratropical,,40,979,720.0,0.0,
14291,Rafael,2012,10,21,18,47.0,-30.8,extratropical,,40,982,720.0,0.0,
14292,Rafael,2012,10,22,0,45.5,-31.1,extratropical,,40,983,720.0,0.0,
14293,Rafael,2012,10,22,6,43.9,-29.8,extratropical,,40,985,720.0,0.0,
14294,Rafael,2012,10,22,12,41.9,-28.3,extratropical,,40,987,720.0,0.0,
14295,Rafael,2012,10,22,18,40.0,-27.0,extratropical,,40,989,720.0,0.0,22.32
14296,Rafael,2012,10,23,0,39.2,-25.5,extratropical,,40,992,720.0,0.0,22.06
14297,Rafael,2012,10,23,6,39.5,-24.5,extratropical,,40,992,720.0,0.0,22.11
14298,Rafael,2012,10,23,12,39.8,-23.6,extratropical,,40,992,720.0,0.0,22.22
14299,Rafael,2012,10,23,18,40.5,-22.1,extratropical,,40,992,720.0,0.0,
14300,Rafael,2012,10,24,0,41.2,-20.1,extratropical,,40,993,720.0,0.0,
14301,Rafael,2012,10,24,6,41.6,-18.8,extratropical,,40,995,720.0,0.0,
14302,Rafael,2012,10,24,12,42.1,-17.5,extratropical,,30,995,0.0,0.0,
14303,Rafael,2012,10,24,18,41.9,-16.0,extratropical,,30,995,0.0,0.0,
14304,Rafael,2012,10,25,0,41.6,-14.6,extratropical,,30,995,0.0,0.0,
14305,Rafael,2012,10,25,6,41.3,-13.3,extratropical,,30,995,0.0,0.0,
14306,Rafael,2012,10,25,12,41.0,-12.0,extratropical,,30,996,0.0,0.0,
14307,Rafael,2012,10,25,18,40.9,-11.2,extratropical,,30,997,0.0,0.0,
14308,Rafael,2012,10,26,0,40.7,-10.4,extratropical,,30,998,0.0,0.0,
14309,Rafael,2012,10,26,6,40.3,-9.1,extratropical,,30,999,0.0,0.0,
14310,Rafael,2012,10,26,12,40.0,-7.5,extratropical,,25,1002,0.0,0.0,22.16
14311,Sandy,2012,10,21,18,14.3,-77.4,other low,,25,1006,0.0,0.0,
14312,Sandy,2012,10,22,0,13.9,-77.8,other low,,25,1005,0.0,0.0,
14313,Sandy,2012,10,22,6,13.5,-78.2,other low,,25,1003,0.0,0.0,
14314,Sandy,2012,10,22,12,13.1,-78.6,tropical depression,,30,1002,0.0,0.0,
14315,Sandy,2012,10,22,18,12.7,-78.7,tropical storm,,35,1000,60.0,0.0,
14316,Sandy,2012,10,23,0,12.6,-78.4,tropical storm,,40,998,60.0,0.0,
14317,Sandy,2012,10,23,6,12.9,-78.1,tropical storm,,40,998,80.0,0.0,
14318,Sandy,2012,10,23,12,13.4,-77.9,tropical storm,,40,995,100.0,0.0,
14319,Sandy,2012,10,23,18,14.0,-77.6,tropical storm,,45,993,120.0,0.0,
14320,Sandy,2012,10,24,0,14.7,-77.3,tropical storm,,55,990,190.0,0.0,
14321,Sandy,2012,10,24,6,15.6,-77.1,tropical storm,,60,987,200.0,0.0,
14322,Sandy,2012,10,24,12,16.6,-76.9,hurricane,1.0,65,981,230.0,20.0,
14323,Sandy,2012,10,24,18,17.7,-76.7,hurricane,1.0,75,972,250.0,55.0,
14324,Sandy,2012,10,24,19,17.9,-76.6,hurricane,1.0,75,971,250.0,55.0,
14325,Sandy,2012,10,25,0,18.9,-76.4,hurricane,2.0,85,964,310.0,55.0,
14326,Sandy,2012,10,25,5,20.0,-76.0,hurricane,3.0,100,954,360.0,55.0,
14327,Sandy,2012,10,25,6,20.1,-76.0,hurricane,3.0,100,954,360.0,45.0,
14328,Sandy,2012,10,25,9,20.9,-75.7,hurricane,2.0,95,960,420.0,45.0,
14329,Sandy,2012,10,25,12,21.7,-75.5,hurricane,2.0,95,966,480.0,50.0,
14330,Sandy,2012,10,25,18,23.3,-75.3,hurricane,2.0,90,963,540.0,50.0,
14331,Sandy,2012,10,26,0,24.8,-75.9,hurricane,1.0,75,965,570.0,60.0,
14332,Sandy,2012,10,26,6,25.7,-76.4,hurricane,1.0,70,968,540.0,80.0,
14333,Sandy,2012,10,26,12,26.4,-76.9,hurricane,1.0,65,970,530.0,90.0,
14334,Sandy,2012,10,26,18,27.0,-77.2,hurricane,1.0,65,971,570.0,90.0,
14335,Sandy,2012,10,27,0,27.5,-77.1,tropical storm,,60,969,630.0,0.0,
14336,Sandy,2012,10,27,6,28.1,-76.9,tropical storm,,60,968,630.0,0.0,
14337,Sandy,2012,10,27,12,28.8,-76.5,hurricane,1.0,70,956,660.0,120.0,
14338,Sandy,2012,10,27,18,29.7,-75.6,hurricane,1.0,70,960,690.0,180.0,
14339,Sandy,2012,10,28,0,30.5,-74.7,hurricane,1.0,65,960,780.0,180.0,
14340,Sandy,2012,10,28,6,31.3,-73.9,hurricane,1.0,65,959,750.0,180.0,
14341,Sandy,2012,10,28,12,32.0,-73.0,hurricane,1.0,65,954,750.0,180.0,
14342,Sandy,2012,10,28,18,32.8,-72.0,hurricane,1.0,65,952,800.0,180.0,
14343,Sandy,2012,10,29,0,33.9,-71.0,hurricane,1.0,70,950,850.0,150.0,
14344,Sandy,2012,10,29,6,35.3,-70.5,hurricane,1.0,80,947,870.0,150.0,
14345,Sandy,2012,10,29,12,36.9,-71.0,hurricane,2.0,85,945,820.0,120.0,20.09
14346,Sandy,2012,10,29,18,38.3,-73.2,hurricane,1.0,80,940,840.0,300.0,19.96
14347,Sandy,2012,10,29,21,38.8,-74.0,extratropical,,75,943,840.0,300.0,20.85
14348,Sandy,2012,10,29,23,39.4,-74.4,extratropical,,70,945,860.0,130.0,21.08
14349,Sandy,2012,10,30,0,39.5,-74.5,extratropical,,70,946,860.0,65.0,20.93
14350,Sandy,2012,10,30,6,39.9,-76.2,extratropical,,55,960,930.0,0.0,20.68
14351,Sandy,2012,10,30,12,40.1,-77.8,extratropical,,50,978,990.0,0.0,20.6
14352,Sandy,2012,10,30,18,40.4,-78.9,extratropical,,40,986,960.0,0.0,
14353,Sandy,2012,10,31,0,40.7,-79.8,extratropical,,35,992,410.0,0.0,
14354,Sandy,2012,10,31,6,41.1,-80.3,extratropical,,35,993,380.0,0.0,
14355,Sandy,2012,10,31,12,41.5,-80.7,extratropical,,30,995,0.0,0.0,
14356,Tony,2012,10,21,18,20.1,-50.8,other low,,25,1011,0.0,0.0,
14357,Tony,2012,10,22,0,20.4,-51.2,other low,,25,1011,0.0,0.0,
14358,Tony,2012,10,22,6,20.8,-51.5,other low,,25,1010,0.0,0.0,
14359,Tony,2012,10,22,12,21.3,-51.7,other low,,30,1009,0.0,0.0,
14360,Tony,2012,10,22,18,21.9,-51.8,tropical depression,,30,1006,0.0,0.0,
14361,Tony,2012,10,23,0,22.5,-51.8,tropical depression,,30,1006,0.0,0.0,
14362,Tony,2012,10,23,6,23.6,-51.6,tropical depression,,30,1006,0.0,0.0,
14363,Tony,2012,10,23,12,24.7,-51.3,tropical depression,,30,1006,0.0,0.0,
14364,Tony,2012,10,23,18,25.7,-50.6,tropical depression,,30,1005,0.0,0.0,
14365,Tony,2012,10,24,0,26.5,-49.6,tropical storm,,35,1004,40.0,0.0,
14366,Tony,2012,10,24,6,27.2,-48.5,tropical storm,,40,1003,90.0,0.0,
14367,Tony,2012,10,24,12,27.9,-46.8,tropical storm,,45,1000,90.0,0.0,
14368,Tony,2012,10,24,18,28.7,-44.7,tropical storm,,45,1000,90.0,0.0,
14369,Tony,2012,10,25,0,29.5,-42.4,tropical storm,,45,1000,100.0,0.0,
14370,Tony,2012,10,25,6,30.1,-40.0,tropical storm,,45,1000,130.0,0.0,
14371,Tony,2012,10,25,12,30.6,-37.6,tropical storm,,35,1000,120.0,0.0,
14372,Tony,2012,10,25,18,31.0,-35.1,extratropical,,35,1001,80.0,0.0,
14373,Tony,2012,10,26,0,31.3,-32.6,extratropical,,35,1001,80.0,0.0,
14374,Tony,2012,10,26,6,31.2,-30.5,extratropical,,30,1004,0.0,0.0,
14375,Tony,2012,10,26,12,30.9,-28.6,extratropical,,25,1006,0.0,0.0,
14376,Andrea,2013,6,5,18,25.1,-86.6,tropical storm,,35,1006,120.0,0.0,
14377,Andrea,2013,6,6,0,25.6,-86.5,tropical storm,,40,1002,120.0,0.0,
14378,Andrea,2013,6,6,6,26.7,-86.1,tropical storm,,50,999,120.0,0.0,
14379,Andrea,2013,6,6,12,27.8,-84.9,tropical storm,,55,995,120.0,0.0,
14380,Andrea,2013,6,6,18,28.9,-83.9,tropical storm,,55,993,180.0,0.0,
14381,Andrea,2013,6,6,22,29.5,-83.4,tropical storm,,50,992,180.0,0.0,
14382,Andrea,2013,6,7,0,29.8,-83.0,tropical storm,,40,993,120.0,0.0,
14383,Andrea,2013,6,7,6,31.6,-81.4,tropical storm,,40,996,120.0,0.0,
14384,Andrea,2013,6,7,12,33.5,-80.2,tropical storm,,40,996,180.0,0.0,
14385,Andrea,2013,6,7,18,35.2,-78.6,extratropical,,40,996,200.0,0.0,
14386,Andrea,2013,6,8,0,37.4,-76.2,extratropical,,40,997,200.0,0.0,18.48
14387,Andrea,2013,6,8,6,39.9,-73.6,extratropical,,40,997,200.0,0.0,18.98
14388,Andrea,2013,6,8,12,42.4,-70.4,extratropical,,40,999,220.0,0.0,
14389,Andrea,2013,6,8,18,44.5,-67.0,extratropical,,40,1002,220.0,0.0,
14390,Barry,2013,6,16,0,12.4,-81.5,other low,,20,1009,0.0,0.0,
14391,Barry,2013,6,16,6,13.4,-82.0,other low,,20,1009,0.0,0.0,
14392,Barry,2013,6,16,12,14.2,-82.8,other low,,25,1008,0.0,0.0,
14393,Barry,2013,6,16,18,14.8,-83.8,other low,,25,1008,0.0,0.0,
14394,Barry,2013,6,17,0,15.3,-84.8,other low,,25,1008,0.0,0.0,
14395,Barry,2013,6,17,6,15.6,-85.9,other low,,25,1008,0.0,0.0,
14396,Barry,2013,6,17,12,16.0,-87.0,tropical depression,,30,1007,0.0,0.0,
14397,Barry,2013,6,17,18,16.3,-87.9,tropical depression,,30,1007,0.0,0.0,
14398,Barry,2013,6,17,22,16.5,-88.4,tropical depression,,30,1006,0.0,0.0,
14399,Barry,2013,6,18,0,16.6,-88.6,tropical depression,,30,1007,0.0,0.0,
14400,Barry,2013,6,18,6,17.0,-89.3,tropical depression,,25,1009,0.0,0.0,
14401,Barry,2013,6,18,12,17.6,-90.3,tropical depression,,30,1008,0.0,0.0,
14402,Barry,2013,6,18,18,18.2,-91.3,tropical depression,,30,1008,0.0,0.0,
14403,Barry,2013,6,19,0,18.8,-92.2,tropical depression,,30,1007,0.0,0.0,
14404,Barry,2013,6,19,6,19.2,-93.1,tropical depression,,30,1007,0.0,0.0,
14405,Barry,2013,6,19,12,19.5,-94.0,tropical storm,,35,1006,50.0,0.0,
14406,Barry,2013,6,19,18,19.6,-94.8,tropical storm,,40,1005,100.0,0.0,
14407,Barry,2013,6,20,0,19.6,-95.4,tropical storm,,40,1003,100.0,0.0,
14408,Barry,2013,6,20,6,19.6,-95.9,tropical storm,,40,1003,100.0,0.0,
14409,Barry,2013,6,20,11,19.6,-96.4,tropical storm,,40,1003,100.0,0.0,
14410,Barry,2013,6,20,12,19.6,-96.5,tropical storm,,40,1004,70.0,0.0,
14411,Barry,2013,6,20,18,19.6,-97.0,tropical depression,,30,1007,0.0,0.0,
14412,Barry,2013,6,21,0,19.6,-97.5,other low,,25,1011,0.0,0.0,
14413,Chantal,2013,7,7,12,9.3,-41.4,tropical storm,,35,1011,30.0,0.0,
14414,Chantal,2013,7,7,18,9.5,-43.8,tropical storm,,35,1011,40.0,0.0,
14415,Chantal,2013,7,8,0,9.8,-46.1,tropical storm,,35,1010,40.0,0.0,
14416,Chantal,2013,7,8,6,10.1,-48.4,tropical storm,,35,1009,40.0,0.0,
14417,Chantal,2013,7,8,12,10.7,-50.6,tropical storm,,40,1008,120.0,0.0,
14418,Chantal,2013,7,8,18,11.4,-52.9,tropical storm,,45,1007,120.0,0.0,
14419,Chantal,2013,7,9,0,12.1,-55.2,tropical storm,,50,1006,140.0,0.0,
14420,Chantal,2013,7,9,6,13.0,-57.7,tropical storm,,50,1005,140.0,0.0,
14421,Chantal,2013,7,9,12,13.9,-60.3,tropical storm,,55,1003,140.0,0.0,
